cid,name,atc,smiles_raw,smiles_sanitized,ts
100104758,raltitrexed,L01BA03,CC[C@H](C(=O)NC(C)C)N(CC1=CC=CC=C1Cl)C(=O)CN(C2=CC(=C(C=C2Cl)Cl)Cl)S(=O)(=O)C,CCC(C(=O)NC(C)C)N(Cc1ccccc1Cl)C(=O)CN(c1cc(Cl)c(Cl)cc1Cl)S(C)(=O)=O,1762200322
100104778,levodopa/carbidopa,,CC[C@H](C(=O)NC(C)C)N(CC1=CC=CC=C1Cl)C(=O)CN(C2=CC(=C(C=C2)F)Cl)S(=O)(=O)C,CCC(C(=O)NC(C)C)N(Cc1ccccc1Cl)C(=O)CN(c1ccc(F)c(Cl)c1)S(C)(=O)=O,1762200322
100104799,fotemustine,L01AD05,COC1=CC=CC(=C1)CN([C@@H](CC2=CC=CC=C2)C(=O)NC3CCCCC3)C(=O)CN(C4=CC=CC=C4F)S(=O)(=O)C,COc1cccc(CN(C(=O)CN(c2ccccc2F)S(C)(=O)=O)C(Cc2ccccc2)C(=O)NC2CCCCC2)c1,1762200323
100104849,rimonabant,A08AX01,CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2F)C(=O)CCCN(C3=CC=C(C=C3)Cl)S(=O)(=O)C,CNC(=O)C(Cc1ccccc1)N(Cc1ccccc1F)C(=O)CCCN(c1ccc(Cl)cc1)S(C)(=O)=O,1762200324
100104865,bosentan,C02KX01,CCOC1=CC=CC=C1N(CC(=O)N(CC2=CC=CC(=C2)C)[C@@H](CC3=CC=CC=C3)C(=O)NCC(C)C)S(=O)(=O)C4=CC=C(C=C4)SC,CCOc1ccccc1N(CC(=O)N(Cc1cccc(C)c1)C(Cc1ccccc1)C(=O)NCC(C)C)S(=O)(=O)c1ccc(SC)cc1,1762200324
100105145,68Ga,,CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2F)C(=O)CCCN(C3=CC=CC(=C3)C(F)(F)F)S(=O)(=O)C,CNC(=O)C(Cc1ccccc1)N(Cc1ccccc1F)C(=O)CCCN(c1cccc(C(F)(F)F)c1)S(C)(=O)=O,1762200325
100107694,Diane-35,,CC1=CC(=C(C=C1)N(CC(=O)N(CC2=CC=C(C=C2)Cl)[C@H](C)C(=O)NC)S(=O)(=O)C)C,CNC(=O)C(C)N(Cc1ccc(Cl)cc1)C(=O)CN(c1ccc(C)cc1C)S(C)(=O)=O,1762200326
100107969,FTY720,,CN1CCN(CC1)CC[C@@H]2CCCCN2C(=O)C3=CC=CNC3=O,CN1CCN(CCC2CCCCN2C(=O)c2ccc[nH]c2=O)CC1,1762200326
100107994,quinaprilat,,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC=C(C=C2)F)[C@@H](CC3=CC=CC=C3)C(=O)NC)C4=CC(=C(C=C4)C)C,CNC(=O)C(Cc1ccccc1)N(Cc1ccc(F)cc1)C(=O)CN(c1ccc(C)c(C)c1)S(=O)(=O)c1ccc(C)cc1,1762200327
100110634,vardenafil,G04BE09,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC=C2OC3=CC=CC=C3)N4CCCCS4(=O)=O,Cc1ccc(C(=O)Nc2ccccc2Oc2ccccc2)cc1N1CCCCS1(=O)=O,1762200328
100110635,tadalafil,G04BE08,C[C@H]1CN2[C@H]([C@H](N=C2S1)C3=CC=CC=N3)C4=CC(=C(C(=C4)OC)O)[N+](=O)[O-],COc1cc(C2C(c3ccccn3)N=C3SC(C)CN32)cc([N+](=O)[O-])c1O,1762200328
100114709,eslicarbazepine,N03AF04,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=CC=C2Cl)C(=O)CN(C3=CC(=CC=C3)[N+](=O)[O-])S(=O)(=O)C4=CC=CC=C4,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1ccccc1Cl)C(=O)CN(c1cccc([N+](=O)[O-])c1)S(=O)(=O)c1ccccc1,1762200329
100115237,paliperidone,N05AX13,C[C@H]1CN2[C@H]([C@@H](N=C2S1)C3=CC=CC=N3)C4=C(N(C(=C4)C)C5CC5)C,Cc1cc(C2C(c3ccccn3)N=C3SC(C)CN32)c(C)n1C1CC1,1762200330
100115355,NTBC,A16AX04,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3=CN=C(N=C3)C4CC4)C,Cc1cccc(N2CCN(C(=O)c3cnc(C4CC4)nc3)CC2)c1C,1762200330
100119182,clofarabine,L01BB06,COC(=O)C1=CN(C2=CC=CC=C21)C(=O)C3CCN(CC3)CC4=CC=C(C=C4)Cl,COC(=O)c1cn(C(=O)C2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc12,1762200331
100119212,benzylpenicilloyl,,C1CCC(C1)[C@H](CNC(=O)CC2=CC=CC=N2)C3=CC=CC=C3,O=C(Cc1ccccn1)NCC(c1ccccc1)C1CCCC1,1762200331
100119607,valdecoxib,M01AH03,CC1=CC=C(C=C1)SCC(=O)N(CC2=CC=CC=C2)[C@H](C)C(=O)NC(C)(C)C,Cc1ccc(SCC(=O)N(Cc2ccccc2)C(C)C(=O)NC(C)(C)C)cc1,1762200332
100119828,parecoxib,M01AH04,COC(=O)C1=CN(C2=CC=CC=C21)C(=O)C3=CC=C(C=C3)CN4CCCCCC4,COC(=O)c1cn(C(=O)c2ccc(CN3CCCCCC3)cc2)c2ccccc12,1762200333
100119830,tenofovir,J05AF07,C[C@H](COC1=CC=C(C=C1)OC)NC(=O)NC2=CC(=CC=C2)Cl,COc1ccc(OCC(C)NC(=O)Nc2cccc(Cl)c2)cc1,1762200333
100121396,N-carbamylglutamate,A16AA05,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CN(C3=C(C(=CC=C3)Cl)Cl)S(=O)(=O)C4=CC=CC=C4,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CN(c1cccc(Cl)c1Cl)S(=O)(=O)c1ccccc1,1762200334
100121749,ustekinumab,L04AC05,C[C@H](C1=CC=CC=C1)NS(=O)(=O)C2=CC=C(C=C2)OCC(=O)N(C)CC3=CC(=C(C(=C3)OC)OC)OC,COc1cc(CN(C)C(=O)COc2ccc(S(=O)(=O)NC(C)c3ccccc3)cc2)cc(OC)c1OC,1762200334
100121892,retigabine,,CC[C@@H]1CSC2=N[C@H]([C@H](N12)C3=CC=C(C=C3)F)C4=CC=CC=N4,CCC1CSC2=NC(c3ccccn3)C(c3ccc(F)cc3)N21,1762200335
100122197,FP-CIT,V09AB03,C[C@@H](C(=O)NC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CN(C2=C(C=CC(=C2)C(F)(F)F)Cl)S(=O)(=O)C3=CC=CC=C3,CNC(=O)C(C)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(c1cc(C(F)(F)F)ccc1Cl)S(=O)(=O)c1ccccc1,1762200335
100122316,rasagiline,N04BD02,CCOC1=C(C=CC=N1)C(=O)N[C@H](CC2=CC=CC=N2)C3CC(C3)O,CCOc1ncccc1C(=O)NC(Cc1ccccn1)C1CC(O)C1,1762200336
100123015,SU5416,B02BX04,C[C@@H](C(=O)NC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CN(C2=CC=CC=C2)S(=O)(=O)C,CNC(=O)C(C)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(c1ccccc1)S(C)(=O)=O,1762200337
100123597,travoprost,S01EE04,CC1=C(C=CC(=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)C(=O)OC)F,COC(=O)c1cn(S(=O)(=O)c2ccc(F)c(C)c2)c2ccccc12,1762200338
100123606,almotriptan,N02CC05,CC[C@H]1CSC2=N[C@H]([C@H](N12)C3=CC(=C(C(=C3)OC)O)[N+](=O)[O-])C4=CC=CC=N4,CCC1CSC2=NC(c3ccccn3)C(c3cc(OC)c(O)c([N+](=O)[O-])c3)N21,1762200338
100123610,Eptifibatide,B01AC16,CCOC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC=CC=C2)[C@@H](C)C(=O)NC(C)(C)C)C3=CC=C(C=C3)F,CCOc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccccc2)C(C)C(=O)NC(C)(C)C)c2ccc(F)cc2)cc1,1762200339
100123611,fondaparinux,B01AX05,CCOC1=CC=C(C=C1)N(CC(=O)N(CC2=CC(=CC=C2)Cl)[C@@H](CC3=CC=CC=C3)C(=O)NCC(C)C)S(=O)(=O)C4=CC=C(C=C4)F,CCOc1ccc(N(CC(=O)N(Cc2cccc(Cl)c2)C(Cc2ccccc2)C(=O)NCC(C)C)S(=O)(=O)c2ccc(F)cc2)cc1,1762200339
100123619,etoricoxib,M01AH05,COC1=C(C=C(C=C1)NC(=O)CCCN(C2=CC=CC=C2F)S(=O)(=O)C)Cl,COc1ccc(NC(=O)CCCN(c2ccccc2F)S(C)(=O)=O)cc1Cl,1762200340
100123620,mometasone,D07AC13,CC[C@@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)F)C(=O)COC2=CC=CC=C2C(C)(C)C,CCC(C(=O)NC(C)C)N(Cc1ccc(F)cc1)C(=O)COc1ccccc1C(C)(C)C,1762200340
100123623,Cancidas,J02AX04,C[C@@H]1CCCN(C1)C(=O)[C@@H]2CN(CC3=C2N=CC=C3)C(=O)C,CC(=O)N1Cc2cccnc2C(C(=O)N2CCCC(C)C2)C1,1762200341
100123631,gefitinib,L01XE02,CCC1=CC(=C(C=C1)CC)CNC(=O)C2=C(C=C(C=C2)Cl)F,CCc1ccc(CC)c(CNC(=O)c2ccc(Cl)cc2F)c1,1762200341
100123634,Trisequens,,CC1=CC2=C(C=C1)OC(C[C@H]2NC(=O)CCC3=CC4=C(C=C3)OCO4)(C)C,Cc1ccc2c(c1)C(NC(=O)CCc1ccc3c(c1)OCO3)CC(C)(C)O2,1762200342
100123809,Madopar,,C[C@@H](C(=O)NC)N(CC1=C(C=C(C=C1)Cl)Cl)C(=O)CN(C2=CC=CC=C2Br)S(=O)(=O)C,CNC(=O)C(C)N(Cc1ccc(Cl)cc1Cl)C(=O)CN(c1ccccc1Br)S(C)(=O)=O,1762200343
100124087,desloratadine,R06AX27,C[C@@H](C1=CC2=C(C=C1)OCCO2)NC(=O)C3=CC=C(C=C3)CN4CCC5=CC=CC=C5C4,CC(NC(=O)c1ccc(CN2CCc3ccccc3C2)cc1)c1ccc2c(c1)OCCO2,1762200343
100125017,desvenlafaxine,N06AX23,CC(=O)N1C[C@H](C2=C(C1)C=CC=N2)C(=O)N3CCN(CC3)C(=O)[C@@H]4CCCO4,CC(=O)N1Cc2cccnc2C(C(=O)N2CCN(C(=O)C3CCCO3)CC2)C1,1762200344
100125889,pregabalin,N03AX16,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC(=CC=C2)Cl)C(=O)CCCN(C3=CC4=C(C=C3)OCCO4)S(=O)(=O)C,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1cccc(Cl)c1)C(=O)CCCN(c1ccc2c(c1)OCCO2)S(C)(=O)=O,1762200344
100127909,bimatoprost,S01EE03,CC[C@H]1CSC2=N[C@H]([C@H](N12)C3=CC(=C(C=C3)N4CCCC4)OC)C5=CC=CC=N5,CCC1CSC2=NC(c3ccccn3)C(c3ccc(N4CCCC4)c(OC)c3)N21,1762200345
100128549,trandolaprilat,,CCC1=CC=CC=C1N(CC(=O)N(CC2=CC=CC=C2C)[C@@H](C)C(=O)NC(C)(C)C)S(=O)(=O)C3=CC=C(C=C3)C,CCc1ccccc1N(CC(=O)N(Cc1ccccc1C)C(C)C(=O)NC(C)(C)C)S(=O)(=O)c1ccc(C)cc1,1762200346
100129228,rufinamide,N03AF03,CC1=CC=C(C=C1)N(CC(=O)N(CC2=CC(=C(C=C2)Cl)Cl)[C@@H](C)C(=O)NC)S(=O)(=O)C3=CC=CC=C3,CNC(=O)C(C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1ccc(C)cc1)S(=O)(=O)c1ccccc1,1762200346
100129806,rosuvastatin,C10AA07,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=C(C=C2)Cl)C(=O)CN(C3=CC=C(C=C3)I)S(=O)(=O)C4=CC=CC=C4,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1ccc(Cl)cc1)C(=O)CN(c1ccc(I)cc1)S(=O)(=O)c1ccccc1,1762200347
100130564,esomeprazole,,CC(C)CNC(=O)[C@@H](CC1=CC=CC=C1)N(CC2=CC=C(C=C2)Cl)C(=O)CN(C3=CC=C(C=C3)C(C)(C)C)S(=O)(=O)C,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1ccc(Cl)cc1)C(=O)CN(c1ccc(C(C)(C)C)cc1)S(C)(=O)=O,1762200348
100130881,olmesartan,C09CA08,CC[C@@H]1CSC2=N[C@H]([C@H](N12)C3=C(N(C(=C3)C)C4=CC=C(C=C4)Br)C)C5=CC=CC=N5,CCC1CSC2=NC(c3ccccn3)C(c3cc(C)n(-c4ccc(Br)cc4)c3C)N21,1762200349
100131535,fosamprenavir,J05AE07,CC1=C(C=CC=C1Cl)N(CC(=O)N(CC2=CC(=C(C=C2)Cl)Cl)[C@@H](C)C(=O)NC)S(=O)(=O)C,CNC(=O)C(C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1cccc(Cl)c1C)S(C)(=O)=O,1762200349
100132804,pitavastatin,C10AA08,CC1=CC=C(C=C1)CNC(=O)[C@H](C)N(CC2=CC=CC=C2)C(=O)COC3=CC=C(C=C3)S(=O)(=O)NC4=CC=C(C=C4)F,Cc1ccc(CNC(=O)C(C)N(Cc2ccccc2)C(=O)COc2ccc(S(=O)(=O)Nc3ccc(F)cc3)cc2)cc1,1762200350
100132971,abiraterone,,CC1=CC=CC=C1N(CC(=O)N(CC2=CC(=C(C=C2)Cl)Cl)[C@H](C)C(=O)NC)S(=O)(=O)C3=CC=C(C=C3)Cl,CNC(=O)C(C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,1762200350
100132999,ivabradine,C01EB17,C1CCN(C1)C(=O)CC2=CC=C(C=C2)NC(=O)COC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4,O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccc(CC(=O)N2CCCC2)cc1,1762200351
100134018,febuxostat,M04AA03,C[C@H](C(=O)NC)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)COC2=CC=C(C=C2)C(C)C,CNC(=O)C(C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)COc1ccc(C(C)C)cc1,1762200351
100134019,pixantrone,,CC[C@@H](C)NC(=O)C1=CC=CC=C1NC(=O)CSCC2=C(C=C(C=C2)Cl)Cl,CCC(C)NC(=O)c1ccccc1NC(=O)CSCc1ccc(Cl)cc1Cl,1762200352
100134780,pomalidomide,,CN1[C@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=CC=CN3,CN1C(=S)NC(c2ccccn2)C1c1ccc[nH]1,1762200353
100135113,sacrosidase,A16AB06,C[C@@H](C(=O)NC)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)CCC2=CC=CC3=CC=CC=C32,CNC(=O)C(C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CCc1cccc2ccccc12,1762200353
100145068,nitric,R07AX01,CC1=CC=C(C=C1)CSCC(=O)N(CC2=CC(=CC=C2)Br)[C@H](CC3=CC=CC=C3)C(=O)NCC(C)C,Cc1ccc(CSCC(=O)N(Cc2cccc(Br)c2)C(Cc2ccccc2)C(=O)NCC(C)C)cc1,1762200354
100147740,drospirenone,,CC1=CC=C(C=C1)[C@@H](C)NC(=O)COC2=CC=CC=C2C(C)C,Cc1ccc(C(C)NC(=O)COc2ccccc2C(C)C)cc1,1762200354
100147912,posaconazole,J02AC04,C[C@H](C(=O)NCC1=CC=CC=C1)N(CC2=CC=C(C=C2)Cl)C(=O)CCC3=CC=C(C=C3)S(=O)(=O)NC4CC4,CC(C(=O)NCc1ccccc1)N(Cc1ccc(Cl)cc1)C(=O)CCc1ccc(S(=O)(=O)NC2CC2)cc1,1762200355
100148121,pralatrexate,L01BA05,CC(C)CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC(=CC=C2)Br)C(=O)CN(C3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)F,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(F)cc1,1762200355
100148127,ospemifene,,C[C@@H](C(=O)NC[C@@H]1CCCO1)N(CC2=CC=C(C=C2)Cl)C(=O)CCC3=CC=C(C=C3)S(=O)(=O)NC4CC4,CC(C(=O)NCC1CCCO1)N(Cc1ccc(Cl)cc1)C(=O)CCc1ccc(S(=O)(=O)NC2CC2)cc1,1762200356
100148191,temsirolimus,L01XE09,C[C@H](C(=O)NC)N(CC1=CC(=CC=C1)OC)C(=O)CCSCC2=CC=CC=C2,CNC(=O)C(C)N(Cc1cccc(OC)c1)C(=O)CCSCc1ccccc1,1762200356
100148192,atazanavir,J05AE08,C[C@@H](C(=O)NC(C)(C)C)N(CC1=CC=CC=C1Cl)C(=O)CN(C2=C(C=CC(=C2)Cl)Cl)S(=O)(=O)C3=CC=CC=C3,CC(C(=O)NC(C)(C)C)N(Cc1ccccc1Cl)C(=O)CN(c1cc(Cl)ccc1Cl)S(=O)(=O)c1ccccc1,1762200357
100148211,palonosetron,A04AA05,C1C[C@@H](CN(C1)S(=O)(=O)CC2=CC=C(C=C2)Cl)C(=O)NCC3=CC4=CC=CC=C4C=C3,O=C(NCc1ccc2ccccc2c1)C1CCCN(S(=O)(=O)Cc2ccc(Cl)cc2)C1,1762200358
100150310,eplerenone,C03DA04,C[C@@H](C(=O)NC(C)(C)C)N(CC1=CC=C(C=C1)Cl)C(=O)CSCC2=C(C=CC=C2Cl)F,CC(C(=O)NC(C)(C)C)N(Cc1ccc(Cl)cc1)C(=O)CSCc1c(F)cccc1Cl,1762200358
100150311,ezetimibe,C10AX09,CC1=CC(=C(N1C2=CC=CC=C2C(F)(F)F)C)[C@@H]3[C@H](NC(=S)N3C(C)C)C4=CC=CC=N4,Cc1cc(C2C(c3ccccn3)NC(=S)N2C(C)C)c(C)n1-c1ccccc1C(F)(F)F,1762200359
100150610,ertapenem,J01DH03,CC[C@H](C(=O)NC(C)C)N(CC1=CC(=CC=C1)OC)C(=O)CN(C2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)F,CCC(C(=O)NC(C)C)N(Cc1cccc(OC)c1)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(F)cc1,1762200359
100151075,nepafenac,S01BC10,CC1=CC=CC=C1CS(=O)(=O)N2CCC(CC2)C(=O)N[C@@H](C)C3=C(C=CC(=C3)OC)OC,COc1ccc(OC)c(C(C)NC(=O)C2CCN(S(=O)(=O)Cc3ccccc3C)CC2)c1,1762200360
100151165,aprepitant,A04AD12,CCC1=NOC(=N1)C2=CN=C(N=C2N3CCC[C@@H](C3)C(=O)NCC4=CSC(=N4)CC)C,CCc1noc(-c2cnc(C)nc2N2CCCC(C(=O)NCc3csc(CC)n3)C2)n1,1762200360
100151171,conivaptan,C03XA02,CC[C@H](C(=O)NC(C)C)N(CC1=CC(=CC=C1)OC)C(=O)COC2=CC(=C(C=C2)C)C,CCC(C(=O)NC(C)C)N(Cc1cccc(OC)c1)C(=O)COc1ccc(C)c(C)c1,1762200361
100152945,dutasteride,G04CB02,CC(C)N1[C@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=CC=CN3C4=NC=C(C=C4)Cl,CC(C)N1C(=S)NC(c2ccccn2)C1c1cccn1-c1ccc(Cl)cn1,1762200362
100153941,entecavir,J05AF10,CC[C@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)OC)C(=O)CSC2=CC=C(C=C2)Cl,CCC(C(=O)NC(C)C)N(Cc1ccc(OC)cc1)C(=O)CSc1ccc(Cl)cc1,1762200362
100153994,clevidipine,,CC(C)N1[C@@H]([C@H](NC1=S)C2=CC=CC=N2)C3=CC=C(O3)C4=C(C=C(C=C4)[N+](=O)[O-])OC,COc1cc([N+](=O)[O-])ccc1-c1ccc(C2C(c3ccccn3)NC(=S)N2C(C)C)o1,1762200363
100154058,solifenacin,G04BD08,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=CC(=CC=C2)OC)[C@@H](CC3=CC=CC=C3)C(=O)NC)C4=CC(=C(C=C4)OC)Cl,CNC(=O)C(Cc1ccccc1)N(Cc1cccc(OC)c1)C(=O)CN(c1ccc(OC)c(Cl)c1)S(=O)(=O)c1ccc(C)cc1,1762200363
100154256,bazedoxifene,G03XC02,CC[C@@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)OC)C(=O)CCC2=CC=CC=C2,CCC(C(=O)NC(C)C)N(Cc1ccc(OC)cc1)C(=O)CCc1ccccc1,1762200364
100156326,asenapine,N05AH05,CCOC1=CC=CC=C1N(CCCC(=O)N(CC2=CC=C(C=C2)OC)[C@@H](C)C(=O)NC)S(=O)(=O)C,CCOc1ccccc1N(CCCC(=O)N(Cc1ccc(OC)cc1)C(C)C(=O)NC)S(C)(=O)=O,1762200364
100156418,cinacalcet,H05BX01,CC1=CC(=CC=C1)CSCC(=O)N(CC2=CC=C(C=C2)Br)[C@H](CC3=CC=CC=C3)C(=O)NCC(C)C,Cc1cccc(CSCC(=O)N(Cc2ccc(Br)cc2)C(Cc2ccccc2)C(=O)NCC(C)C)c1,1762200365
100157429,gadopentetate,,CCCN1[C@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=C(N(C(=C3)C)C4=CC=CC=C4Cl)C,CCCN1C(=S)NC(c2ccccn2)C1c1cc(C)n(-c2ccccc2Cl)c1C,1762200365
100157688,vinflunine,L01CA05,CCCN1[C@@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=C(N(C(=C3)C)C4=CC=CC=C4O)C,CCCN1C(=S)NC(c2ccccn2)C1c1cc(C)n(-c2ccccc2O)c1C,1762200366
100157920,lubiprostone,A06AX03,CC(C)CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=C(C=C(C=C2)Cl)Cl)C(=O)CN(C3=C(C=CC(=C3)Cl)OC)S(=O)(=O)C4=CC=CC=C4,COc1ccc(Cl)cc1N(CC(=O)N(Cc1ccc(Cl)cc1Cl)C(Cc1ccccc1)C(=O)NCC(C)C)S(=O)(=O)c1ccccc1,1762200367
100157921,methyl,L01XD03,CC1=CC(=CC(=C1)O[C@@H](C)C(=O)NCC2=CC=CC3=CC=CC=C32)C,Cc1cc(C)cc(OC(C)C(=O)NCc2cccc3ccccc23)c1,1762200367
100158781,olmesartan,,CC[C@H](C(=O)NC(C)C)N(CC1=CC=C(C=C1)OC)C(=O)CCCN(C2=C(C=CC(=C2)C)C)S(=O)(=O)C,CCC(C(=O)NC(C)C)N(Cc1ccc(OC)cc1)C(=O)CCCN(c1cc(C)ccc1C)S(C)(=O)=O,1762200368
100158786,pegaptanib,,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CCC2=CC=CC=C2)[C@@H](C)C(=O)NC)C3=CC(=C(C=C3)C)C,CNC(=O)C(C)N(CCc1ccccc1)C(=O)CN(c1ccc(C)c(C)c1)S(=O)(=O)c1ccc(C)cc1,1762200369
100159247,sevelamer,,CCCCCNC(=O)[C@H](C)N(CC1=CC=C(C=C1)F)C(=O)CC2=CC(=C(C=C2)OC)OC,CCCCCNC(=O)C(C)N(Cc1ccc(F)cc1)C(=O)Cc1ccc(OC)c(OC)c1,1762200370
100160036,MnDPDP,,C1CN(C2=C1C=CC(=C2)NC(=O)CCC3=CC=C(C=C3)S(=O)(=O)N4CCOCC4)S(=O)(=O)C5=CC=C(C=C5)Cl,O=C(CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)Nc1ccc2c(c1)N(S(=O)(=O)c1ccc(Cl)cc1)CC2,1762200370
100160051,colesevelam,C10AC04,CCCN1[C@@H]([C@@H](NC1=S)C2=CC=CC=N2)C3=CC=C(O3)C4=CC=C(C=C4)F,CCCN1C(=S)NC(c2ccccn2)C1c1ccc(-c2ccc(F)cc2)o1,1762200371
100160352,zidovudine/lamivudine,,CCC1=CC=C(C=C1)O[C@H](CC)C(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C,CCc1ccc(OC(CC)C(=O)N2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc1,1762200372
100163296,tipranavir,J05AE09,C1C[C@@H](CN(C1)C(=O)CCC2=CC(=CC=C2)F)C#N,N#CC1CCCN(C(=O)CCc2cccc(F)c2)C1,1762200372
100166548,Anidulafungin,J02AX06,CC1=CC=C(C=C1)S(=O)(=O)N(CC(=O)N(CC2=C(C=C(C=C2)Cl)Cl)[C@@H](C)C(=O)NC(C)(C)C)C3=C(C(=CC=C3)Cl)Cl,Cc1ccc(S(=O)(=O)N(CC(=O)N(Cc2ccc(Cl)cc2Cl)C(C)C(=O)NC(C)(C)C)c2cccc(Cl)c2Cl)cc1,1762200373
100168625,poly(styrene,V03AE01,C[C@@H](C(=O)NC(C)(C)C)N(CC1=CC(=C(C=C1)Cl)Cl)C(=O)CN(C2=CC=CC=C2)S(=O)(=O)C3=CC=CC=C3,CC(C(=O)NC(C)(C)C)N(Cc1ccc(Cl)c(Cl)c1)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccccc1,1762200373
100168924,lanthanum,V03AE03,CC(C)CNC(=O)[C@H](CC1=CC=CC=C1)N(CC2=CC(=C(C=C2)Cl)Cl)C(=O)CC3=C(C=CC=C3Cl)Cl,CC(C)CNC(=O)C(Cc1ccccc1)N(Cc1ccc(Cl)c(Cl)c1)C(=O)Cc1c(Cl)cccc1Cl,1762200374
100170361,varenicline,N07BA03,CC[C@@H](C(=O)NC)N(CC1=CC=CC=C1)C(=O)CN(C)S(=O)(=O)C2=CC3=CC=CC=C3C=C2,CCC(C(=O)NC)N(Cc1ccccc1)C(=O)CN(C)S(=O)(=O)c1ccc2ccccc2c1,1762200374
100171558,Kaluril,,CC[C@@H](C(=O)NC1=C(C=CC(=C1)C(=O)OCC)C)OC2=C(C=C(C=C2)C)C,CCOC(=O)c1ccc(C)c(NC(=O)C(CC)Oc2ccc(C)cc2C)c1,1762200375
100176870,erlotinib,L01XE03,CCCCNC(=O)[C@H](C)N(CC1=CC=CC=C1C)C(=O)CC2=CC=CC=C2[N+](=O)[O-],CCCCNC(=O)C(C)N(Cc1ccccc1C)C(=O)Cc1ccccc1[N+](=O)[O-],1762200375
100179344,eslicarbazepine,,CCNC(=O)C1=CC(=C(C=C1)OC)S(=O)(=O)N(C)CC2=CC=CC=C2F,CCNC(=O)c1ccc(OC)c(S(=O)(=O)N(C)Cc2ccccc2F)c1,1762200376
100185457,S-benzoylmercaptoacetyltriglycine,,CC1=CC(=C(N1C2=CC=CC=C2O)C)[C@H]3[C@@H](NC(=S)N3CCCOC)C4=CC=CC=N4,COCCCN1C(=S)NC(c2ccccn2)C1c1cc(C)n(-c2ccccc2O)c1C,1762200377
100192155,Prednefrin,,CCCCNC(=O)[C@@H](C)N(CC1=CC=C(C=C1)C)C(=O)CSCC2=C(C=CC=C2Cl)Cl,CCCCNC(=O)C(C)N(Cc1ccc(C)cc1)C(=O)CSCc1c(Cl)cccc1Cl,1762200377
